월,날짜,시간,온도
8,5,400,33.799999
8,5,500,33.099998
8,5,600,32.700001
8,5,700,28.200001
8,5,800,30.299999
8,5,900,28.5
8,5,1000,27.700001
8,5,1100,26.700001
8,5,1200,26.1
8,5,1300,25.700001
8,5,1400,25.4
8,5,1500,25.1
8,5,1600,25.1
8,5,1700,24.4
8,5,1800,23.9
8,5,1900,24
8,5,2000,23.799999
8,5,2100,25.799999
8,5,2200,28.799999
8,5,2300,29.5
8,6,0,31.6
8,6,100,32.799999
8,6,200,32.400002
8,6,300,33.400002
8,6,400,33.200001
8,6,500,28.299999
8,6,600,28
8,6,700,27.799999
8,6,800,27.299999
8,6,900,26.200001
8,6,1000,26
8,6,1100,25.5
8,6,1200,25
8,6,1300,24.200001
8,6,1400,23.5
8,6,1500,22.700001
8,6,1600,22.299999
8,6,1700,21.799999
8,6,1800,21.700001
8,6,1900,21.5
8,6,2000,21.700001
8,6,2100,23.5
8,6,2200,26.4
8,6,2300,28.799999
8,7,0,29.799999
8,7,100,30.6
8,7,200,31.1
8,7,300,31.4
8,7,400,31.9
8,7,500,29.9
8,7,600,30
8,7,700,30.4
8,7,800,28.799999
8,7,900,27.299999
8,7,1000,25.5
8,7,1100,24.200001
8,7,1200,23.5
8,7,1300,23.200001
8,7,1400,23.200001
8,7,1500,22.9
8,7,1600,22.4
8,7,1700,22.1
8,7,1800,22.299999
8,7,1900,22.5
8,7,2000,22.700001
8,7,2100,23.5
8,7,2200,24.6
8,7,2300,27.4
8,8,0,29.200001
8,8,100,29.9
8,8,200,30
8,8,300,30.4
8,8,400,30.4
8,8,500,30
8,8,600,29.799999
8,8,700,25.9
8,8,800,26.200001
8,8,900,24.700001
8,8,1000,24.700001
8,8,1100,24.6
8,8,1200,24
8,8,1300,22.9
8,8,1400,22.799999
8,8,1500,22.4
8,8,1600,21.9
8,8,1700,21.5
8,8,1800,21
8,8,1900,20.6
8,8,2000,20.700001
8,8,2100,23.6
8,8,2200,26.5
8,8,2300,28.1
8,9,0,28
8,9,100,30.4
8,9,200,31.700001
8,9,300,31.4
8,9,400,32.700001
8,9,500,33.5
8,9,600,33.599998
8,9,700,32.200001
8,9,800,31.299999
8,9,900,28.6
8,9,1000,26.5
8,9,1100,26
8,9,1200,25.299999
8,9,1300,24.4
8,9,1400,25
8,9,1500,24.1
8,9,1600,23.700001
8,9,1700,23.200001
8,9,1800,23.299999
8,9,1900,22.6
8,9,2000,22.799999
8,9,2100,24.5
8,9,2200,25.799999
8,9,2300,27.1
8,10,0,29.799999
8,10,100,30.5
8,10,200,30.799999
8,10,300,31.700001
8,10,400,-50
8,10,500,32.400002
8,10,600,31.5
8,10,700,32
8,10,800,29.4
8,10,900,27.4
8,10,1000,26.5
8,10,1100,26
8,10,1200,24.9
8,10,1300,24
8,10,1400,23.799999
8,10,1500,23
8,10,1600,22.9
8,10,1700,22.799999
8,10,1800,22.200001
8,10,1900,21.799999
8,10,2000,21.9
8,10,2100,22.9
8,10,2200,25.299999
8,10,2300,28.700001
8,11,0,29.4
8,11,100,31
8,11,200,30.5
8,11,300,33
8,11,400,32.700001
8,11,500,31.6
8,11,600,31.299999
8,11,700,29
8,11,800,28.9
8,11,900,27.299999
8,11,1000,25.5
8,11,1100,24.4
8,11,1200,23.200001
8,11,1300,22.6
8,11,1400,22.299999
8,11,1500,22.5
8,11,1600,22.299999
8,11,1700,22.4
8,11,1800,22.1
8,11,1900,22
8,11,2000,22
8,11,2100,23.299999
8,11,2200,25.1
8,11,2300,27.799999
8,12,0,29.4
8,12,100,30.9
8,12,200,31.6
8,12,300,31.6
8,12,400,31.4
8,12,500,30.200001
8,12,600,31.4
8,12,700,29.700001
8,12,800,28.700001
8,12,900,27.700001
8,12,1000,26.4
8,12,1100,25.5
8,12,1200,24.299999
8,12,1300,23.6
8,12,1400,23.1
8,12,1500,22.799999
8,12,1600,22.1
8,12,1700,22.4
8,12,1800,21.5
8,12,1900,21.6
8,12,2000,22
8,12,2100,22.6
8,12,2200,24.5
8,12,2300,27
8,13,0,28.200001
8,13,100,26.700001
8,13,200,27.4
8,13,300,28
8,13,400,27.799999
8,13,500,28.700001
8,13,600,28.799999
8,13,700,28.4
8,13,800,27.799999
8,13,900,26.799999
8,13,1000,25.700001
8,13,1100,25
8,13,1200,24.5
8,13,1300,24.799999
8,13,1400,24.799999
8,13,1500,24.1
8,13,1600,23.799999
8,13,1700,23
8,13,1800,23.4
8,13,1900,23.700001
8,13,2000,22.799999
8,13,2100,24.1
8,13,2200,24.6
8,13,2300,25.5
8,14,0,26.5
8,14,100,26.9
8,14,200,27.6
8,14,300,27.200001
8,14,400,28.9
8,14,500,29.5
8,14,600,28.9
8,14,700,28.5
8,14,800,27.5
8,14,900,25.4
8,14,1000,25.299999
8,14,1100,24.700001
8,14,1200,25
8,14,1300,24.4
8,14,1400,23.299999
8,14,1500,22.5
8,14,1600,21.799999
8,14,1700,21.6
8,14,1800,21.200001
8,14,1900,20.799999
8,14,2000,20.9
8,14,2100,21.799999
8,14,2200,25.1
8,14,2300,26.5
8,15,0,28.1
8,15,100,29.799999
8,15,200,31.1
8,15,300,31.700001
8,15,400,30.9
8,15,500,31.299999
8,15,600,30.9
8,15,700,31.700001
8,15,800,30.1
8,15,900,27.299999
8,15,1000,26
8,15,1100,26.700001
8,15,1200,26
8,15,1300,25.5
8,15,1400,24.200001
8,15,1500,24.6
8,15,1600,24.1
8,15,1700,23.9
8,15,1800,23.9
8,15,1900,22.5
8,15,2000,23.5
8,15,2100,24
8,15,2200,25.6
8,15,2300,26.700001
8,16,0,26.5
8,16,100,28.200001
8,16,200,28.5
8,16,300,29.5
8,16,400,28.700001
8,16,500,29.200001
8,16,600,29.4
8,16,700,28.799999
8,16,800,27.9
8,16,900,27
8,16,1000,26.700001
8,16,1100,26.299999
8,16,1200,25.700001
8,16,1300,25.299999
8,16,1400,23.4
8,16,1500,22.6
8,16,1600,23.6
8,16,1700,22.299999
8,16,1800,21.200001
8,16,1900,20.9
8,16,2000,20.799999
8,16,2100,21.700001
8,16,2200,23.700001
8,16,2300,25
8,17,0,27.5
8,17,100,29
8,17,200,29.5
8,17,300,29.299999
8,17,400,29
8,17,500,30.1
8,17,600,28.9
8,17,700,29
8,17,800,27.6
8,17,900,26.700001
8,17,1000,25.9
8,17,1100,25.200001
8,17,1200,25.4
8,17,1300,22.799999
8,17,1400,20.5
8,17,1500,20.5
8,17,1600,19.700001
8,17,1700,19.200001
8,17,1800,18.6
8,17,1900,19.1
8,17,2000,19.9
8,17,2100,20
8,17,2200,22
8,17,2300,25.200001
8,18,0,25.6
8,18,100,25.299999
8,18,200,28.1
8,18,300,27.6
8,18,400,30
8,18,500,29.6
8,18,600,29.200001
8,18,700,28.799999
8,18,800,25.1
8,18,900,21.5
8,18,1000,20.4
8,18,1100,20.299999
8,18,1200,20.299999
8,18,1300,19.9
8,18,1400,19.799999
8,18,1500,19.6
8,18,1600,19.1
8,18,1700,18.9
8,18,1800,18.9
8,18,1900,19
8,18,2000,19.299999
8,18,2100,20.9
8,18,2200,23.9
8,18,2300,24.299999
8,19,0,25.700001
8,19,100,25
8,19,200,26.4
8,19,300,27.9
8,19,400,28.5
8,19,500,30.200001
8,19,600,29
8,19,700,29.4
8,19,800,28.1
8,19,900,26.4
8,19,1000,25.6
8,19,1100,24.299999
8,19,1200,22
8,19,1300,21.200001
8,19,1400,21.1
8,19,1500,20.799999
8,19,1600,20.4
8,19,1700,20.1
8,19,1800,19.799999
8,19,1900,19.700001
8,19,2000,19.1
8,19,2100,21.200001
8,19,2200,23.700001
8,19,2300,26.1
8,20,0,26.700001
8,20,100,27.799999
8,20,200,28.5
8,20,300,29.1
8,20,400,30.1
8,20,500,30.6
8,20,600,31.1
8,20,700,29.700001
8,20,800,28.299999
8,20,900,26.9
8,20,1000,25.700001
8,20,1100,25
8,20,1200,23.200001
8,20,1300,22.200001
8,20,1400,21.299999
8,20,1500,21.5
8,20,1600,21.9
8,20,1700,25.4
8,20,1800,25
8,20,1900,24.799999
8,20,2000,24
8,20,2100,23.799999
8,20,2200,23.700001
8,20,2300,23.5
8,21,0,23.299999
8,21,100,23.299999
8,21,200,23.799999
8,21,300,27.200001
8,21,400,28.6
8,21,500,27
8,21,600,26.799999
8,21,700,26.4
8,21,800,25.700001
8,21,900,24.5
8,21,1000,24.4
8,21,1100,24.299999
8,21,1200,24.5
8,21,1300,24.299999
8,21,1400,24.200001
8,21,1500,24.1
8,21,1600,24.200001
8,21,1700,23.4
8,21,1800,22.1
8,21,1900,21.700001
8,21,2000,22.4
8,21,2100,23.5
8,21,2200,24.799999
8,21,2300,25.299999
8,22,0,25.799999
8,22,100,26.6
8,22,200,25
8,22,300,26.299999
8,22,400,27.700001
8,22,500,27.799999
8,22,600,27.4
8,22,700,27
8,22,800,26.299999
8,22,900,25.5
8,22,1000,24.5
8,22,1100,23.1
8,22,1200,22.200001
8,22,1300,22.1
8,22,1400,21.6
8,22,1500,22.1
8,22,1600,22
8,22,1700,21.6
8,22,1800,21.4
8,22,1900,21.4
8,22,2000,21.9
8,22,2100,23
8,22,2200,23.9
8,22,2300,23.700001
8,23,0,23
8,23,100,22.9
8,23,200,22.6
8,23,300,21.9
8,23,400,21.1
8,23,500,21.6
8,23,600,21.700001
8,23,700,21.6
8,23,800,21.1
8,23,900,21.9
8,23,1000,21.5
8,23,1100,21.700001
8,23,1200,21.700001
8,23,1300,22.5
8,23,1400,22.299999
8,23,1500,22.1
8,23,1600,22.5
8,23,1700,23.4
8,23,1800,22.9
8,23,1900,21.9
8,23,2000,22.6
8,23,2100,22.6
8,23,2200,22.9
8,23,2300,25.5
8,24,0,28
8,24,100,28.200001
8,24,200,25.9
8,24,300,26.1
8,24,400,26.700001
8,24,500,27
8,24,600,26.200001
8,24,700,26.4
8,24,800,25.799999
8,24,900,25.299999
8,24,1000,25
8,24,1100,25
8,24,1200,24.9
8,24,1300,24.6
8,24,1400,24.200001
8,24,1500,23.5
8,24,1600,23
8,24,1700,22.799999
8,24,1800,22.799999
8,24,1900,23
8,24,2000,23.1
8,24,2100,22.6
8,24,2200,22.700001
8,24,2300,23
8,25,0,23.5
8,25,100,22.9
8,25,200,22.4
8,25,300,23.1
8,25,400,23.4
8,25,500,24.1
8,25,600,25.1
8,25,700,25.299999
8,25,800,25
8,25,900,24
8,25,1000,23.799999
8,25,1100,23.200001
8,25,1200,23.200001
8,25,1300,22.799999
8,25,1400,22.5
8,25,1500,22.799999
8,25,1600,22.1
8,25,1700,21.799999
8,25,1800,21.6
8,25,1900,21.1
8,25,2000,20.9
8,25,2100,22.799999
8,25,2200,23.9
8,25,2300,24.799999
8,26,0,24.9
8,26,100,26
8,26,200,26.5
8,26,300,27
8,26,400,27.299999
8,26,500,27.200001
8,26,600,27.4
8,26,700,27
8,26,800,26.6
8,26,900,26.200001
8,26,1000,25.799999
8,26,1100,24.799999
8,26,1200,25.4
8,26,1300,25.200001
8,26,1400,25.299999
8,26,1500,24.9
8,26,1600,24.200001
8,26,1700,24.9
8,26,1800,24.799999
8,26,1900,24.200001
8,26,2000,23.6
8,26,2100,23.6
8,26,2200,24.1
8,26,2300,21.700001
8,27,0,20.6
8,27,100,19.200001
8,27,200,19
8,27,300,19.700001
8,27,400,20
8,27,500,20.1
8,27,600,20.799999
8,27,700,20.5
8,27,800,20.6
8,27,900,20.299999
8,27,1000,20.200001
8,27,1100,19.5
8,27,1200,19.1
8,27,1300,18.6
8,27,1400,18.4
8,27,1500,18.1
8,27,1600,18.200001
8,27,1700,18.299999
8,27,1800,18.6
8,27,1900,18.700001
8,27,2000,18.700001
8,27,2100,19.4
8,27,2200,20.6
8,27,2300,22.5
8,28,0,24.5
8,28,100,25.799999
8,28,200,25.6
8,28,300,25.1
8,28,400,25
8,28,500,24.9
8,28,600,25.299999
8,28,700,24.799999
8,28,800,23.799999
8,28,900,22.700001
8,28,1000,22.1
8,28,1100,20.9
8,28,1200,20.700001
8,28,1300,20.700001
8,28,1400,20.700001
8,28,1500,20.700001
8,28,1600,20.9
8,28,1700,19.4
8,28,1800,18.4
8,28,1900,18.6
8,28,2000,18.4
8,28,2100,18.299999
8,28,2200,18.299999
8,28,2300,19.299999
8,29,0,20.1
8,29,100,22.5
8,29,200,24.299999
8,29,300,25.799999
8,29,400,26.200001
8,29,500,26.799999
8,29,600,26.4
8,29,700,26.6
8,29,800,24.5
8,29,900,22.5
8,29,1000,21.700001
8,29,1100,21.299999
8,29,1200,20.799999
8,29,1300,20.6
8,29,1400,20.1
8,29,1500,20.4
8,29,1600,20.4
8,29,1700,20.5
8,29,1800,20.299999
8,29,1900,20.299999
8,29,2000,20.299999
8,29,2100,21.1
8,29,2200,22.299999
8,29,2300,23.299999
8,30,0,23.5
8,30,100,24.4
8,30,200,24.700001
8,30,300,25.1
8,30,400,25.4
8,30,500,25.5
8,30,600,25.1
8,30,700,24.1
8,30,800,23.5
8,30,900,22.4
8,30,1000,22
8,30,1100,20.6
8,30,1200,21.1
8,30,1300,20.9
8,30,1400,20.4
8,30,1500,21.200001
8,30,1600,20.9
8,30,1700,20.799999
8,30,1800,20.9
8,30,1900,20.799999
8,30,2000,20.799999
8,30,2100,21.299999
8,30,2200,21.6
8,30,2300,22.4
8,31,0,24.700001
8,31,100,25.299999
8,31,200,25.4
8,31,300,24.4
8,31,400,24.4
8,31,500,24.5
8,31,600,23.9
8,31,700,21.700001
8,31,800,19.799999
8,31,900,20
8,31,1000,20.700001
8,31,1100,21.200001
8,31,1200,22.1
8,31,1300,23.200001
8,31,1400,24.200001
8,31,1500,24.1
8,31,1600,22.9
8,31,1700,23.799999
8,31,1800,23.299999
8,31,1900,23
8,31,2000,22.9
8,31,2100,22.9
8,31,2200,23.6
8,31,2300,21.5
9,1,0,20.799999
9,1,100,21.1
9,1,200,22
9,1,300,21.700001
9,1,400,21.799999
9,1,500,21.700001
9,1,600,21.799999
9,1,700,21.799999
9,1,800,21.799999
9,1,900,21.4
9,1,1000,21.200001
9,1,1100,21.200001
9,1,1200,21.200001
9,1,1300,21.299999
9,1,1400,21
9,1,1500,20.9
9,1,1600,20.799999
9,1,1700,20.9
9,1,1800,20.700001
9,1,1900,20.6
9,1,2000,20.5
9,1,2100,21.799999
9,1,2200,24
9,1,2300,24.799999
9,2,0,23.9
9,2,100,24.6
9,2,200,24.9
9,2,300,25.5
9,2,400,24.799999
9,2,500,25.5
9,2,600,25.299999
9,2,700,24.9
9,2,800,24.1
9,2,900,23.4
9,2,1000,22.9
9,2,1100,22.700001
9,2,1200,22.200001
9,2,1300,22.200001
9,2,1400,21.700001
9,2,1500,21.9
9,2,1600,20.9
9,2,1700,19.299999
9,2,1800,20
9,2,1900,20.4
9,2,2000,20.299999
9,2,2100,21.5
9,2,2200,23
9,2,2300,23.5
9,3,0,25.299999
9,3,100,26.5
9,3,200,27.1
9,3,300,26.6
9,3,400,27.799999
9,3,500,27
9,3,600,29
9,3,700,27
9,3,800,25.299999
9,3,900,22.799999
9,3,1000,22.1
9,3,1100,21.200001
9,3,1200,20.1
9,3,1300,20.299999
9,3,1400,19.799999
9,3,1500,22
9,3,1600,20.6
9,3,1700,17.9
9,3,1800,17.6
9,3,1900,17.5
9,3,2000,17.9
9,3,2100,19.1
9,3,2200,21.700001
9,3,2300,22.799999
9,4,0,24.200001
9,4,100,25
9,4,200,26.200001
9,4,300,26.6
9,4,400,27.5
9,4,500,26.700001
9,4,600,26.5
9,4,700,25.799999
9,4,800,25
9,4,900,22.4
9,4,1000,21.200001
9,4,1100,20.1
9,4,1200,21.299999
9,4,1300,22.299999
9,4,1400,22.700001
9,4,1500,22.299999
9,4,1600,20.299999
9,4,1700,19.799999
9,4,1800,19.5
9,4,1900,18.799999
9,4,2000,18.6
9,4,2100,19.799999
9,4,2200,20.799999
9,4,2300,21.9
9,5,0,23.1
9,5,100,23.799999
9,5,200,23.799999
9,5,300,23.799999
9,5,400,24.1
9,5,500,24.299999
9,5,600,23.799999
9,5,700,24
9,5,800,22.700001
9,5,900,21.700001
9,5,1000,20.700001
9,5,1100,20.200001
9,5,1200,20.1
9,5,1300,19.9
9,5,1400,19.9
9,5,1500,19.700001
9,5,1600,19.4
9,5,1700,19.200001
9,5,1800,20.4
9,5,1900,20.200001
9,5,2000,19.6
9,5,2100,21
9,5,2200,21.700001
9,5,2300,22
9,6,0,22.5
9,6,100,23
9,6,200,23.9
9,6,300,23.299999
9,6,400,23.700001
9,6,500,22.700001
9,6,600,22.299999
9,6,700,20.4
9,6,800,20.4
9,6,900,18.5
9,6,1000,18.6
9,6,1100,19.1
9,6,1200,19.6
9,6,1300,19.4
9,6,1400,19.9
9,6,1500,19.799999
9,6,1600,19.299999
9,6,1700,20
9,6,1800,20.4
9,6,1900,20.4
9,6,2000,20.700001
9,6,2100,20.6
9,6,2200,20.6
9,6,2300,22.299999
9,7,0,23.6
9,7,100,23.1
9,7,200,22.700001
9,7,300,22.4
9,7,400,23.200001
9,7,500,24.1
9,7,600,24.6
9,7,700,23.299999
9,7,800,22.299999
9,7,900,21.299999
9,7,1000,21.200001
9,7,1100,21
9,7,1200,21
9,7,1300,20.799999
9,7,1400,20.5
9,7,1500,20.5
9,7,1600,20.1
9,7,1700,20.1
9,7,1800,19.9
9,7,1900,19.9
9,7,2000,19.799999
9,7,2100,19.9
9,7,2200,20.700001
9,7,2300,21.6
9,8,0,22.799999
9,8,100,24
9,8,200,24.5
9,8,300,24.9
9,8,400,26.299999
9,8,500,26.6
9,8,600,-50
9,8,700,25.6
9,8,800,23.299999
9,8,900,20.6
9,8,1000,19.4
9,8,1100,18.299999
9,8,1200,17.6
9,8,1300,17.299999
9,8,1400,17.299999
9,8,1500,16.4
9,8,1600,16.200001
9,8,1700,15.9
9,8,1800,16
9,8,1900,15.9
9,8,2000,16.1
9,8,2100,17.1
9,8,2200,20.4
9,8,2300,23.1
9,9,0,25.200001
9,9,100,26.799999
9,9,200,27.1
9,9,300,28.1
9,9,400,29
9,9,500,28.200001
9,9,600,28.299999
9,9,700,26
9,9,800,23.700001
9,9,900,22.200001
9,9,1000,20.700001
9,9,1100,19.700001
9,9,1200,19.299999
9,9,1300,18.700001
9,9,1400,18.700001
9,9,1500,18.6
9,9,1600,18.6
9,9,1700,18.6
9,9,1800,18.5
9,9,1900,18.4
9,9,2000,18.4
9,9,2100,18.9
9,9,2200,20.4
9,9,2300,22.1
9,10,0,24.9
9,10,100,27.200001
9,10,200,26.700001
9,10,300,27.200001
9,10,400,27
9,10,500,27.1
9,10,600,27.4
9,10,700,26.9
9,10,800,25.1
9,10,900,23.299999
9,10,1000,22.4
9,10,1100,20.299999
9,10,1200,20.4
9,10,1300,20.4
9,10,1400,19.799999
9,10,1500,19.299999
9,10,1600,18.700001
9,10,1700,18.299999
9,10,1800,17.799999
9,10,1900,17.700001
9,10,2000,17.6
9,10,2100,18.5
9,10,2200,20.799999
9,10,2300,23.700001
9,11,0,24.9
9,11,100,26.1
9,11,200,27.799999
9,11,300,28.1
9,11,400,29.4
9,11,500,29.200001
9,11,600,29.4
9,11,700,28.700001
9,11,800,25.6
9,11,900,23.299999
9,11,1000,23.200001
9,11,1100,22.1
9,11,1200,21.200001
9,11,1300,20.4
9,11,1400,19.799999
9,11,1500,19.5
9,11,1600,19.6
9,11,1700,19
9,11,1800,18.6
9,11,1900,18
9,11,2000,18.9
9,11,2100,20.1
9,11,2200,21.6
9,11,2300,23.9
9,12,0,25.4
9,12,100,27.200001
9,12,200,27.9
9,12,300,28.200001
9,12,400,29.299999
9,12,500,28.799999
9,12,600,29.1
9,12,700,27.6
9,12,800,25.200001
9,12,900,23.6
9,12,1000,21.700001
9,12,1100,20.5
9,12,1200,19.9
9,12,1300,19.700001
9,12,1400,19.200001
9,12,1500,19.4
9,12,1600,19.4
9,12,1700,21
9,12,1800,22.799999
9,12,1900,22.299999
9,12,2000,23.1
9,12,2100,21.6
9,12,2200,23.799999
9,12,2300,25.299999
9,13,0,26.700001
9,13,100,27.5
9,13,200,27.5
9,13,300,26.9
9,13,400,27.200001
9,13,500,27.6
9,13,600,26.700001
9,13,700,25.5
9,13,800,24.700001
9,13,900,24.4
9,13,1000,24.1
9,13,1100,23
9,13,1200,22.9
9,13,1300,22.1
9,13,1400,22.1
9,13,1500,21.200001
9,13,1600,21.1
9,13,1700,20.799999
9,13,1800,20.5
9,13,1900,19.9
9,13,2000,20.1
9,13,2100,20.5
9,13,2200,21.5
9,13,2300,22.799999
9,14,0,23.200001
9,14,100,24.4
9,14,200,25.4
9,14,300,25.6
9,14,400,25.700001
9,14,500,25.799999
9,14,600,25.6
9,14,700,25.1
9,14,800,24.5
9,14,900,23.5
9,14,1000,23.299999
9,14,1100,23.5
9,14,1200,23.5
9,14,1300,22.799999
9,14,1400,21.200001
9,14,1500,20.1
9,14,1600,20.700001
9,14,1700,20.4
9,14,1800,20.4
9,14,1900,19.9
9,14,2000,18.9
9,14,2100,21
9,14,2200,22.4
9,14,2300,23.4
9,15,0,24.4
9,15,100,25.5
9,15,200,27
9,15,300,28
9,15,400,27.5
9,15,500,27.9
9,15,600,27.6
9,15,700,27
9,15,800,25.700001
9,15,900,23.200001
9,15,1000,22.4
9,15,1100,21.4
9,15,1200,20.9
9,15,1300,21.4
9,15,1400,21.200001
9,15,1500,20.5
9,15,1600,18.5
9,15,1700,17.799999
9,15,1800,18.200001
9,15,1900,17.6
9,15,2000,18.1
9,15,2100,19.4
9,15,2200,20.9
9,15,2300,22.1
9,16,0,23.9
9,16,100,23.6
9,16,200,24.700001
9,16,300,25.5
9,16,400,25.799999
9,16,500,26.200001
9,16,600,25.700001
9,16,700,25
9,16,800,23.1
9,16,900,22.9
9,16,1000,23.200001
9,16,1100,22.9
9,16,1200,23.299999
9,16,1300,21.200001
9,16,1400,21.4
9,16,1500,21.1
9,16,1600,20.4
9,16,1700,21.200001
9,16,1800,20.799999
9,16,1900,21.1
9,16,2000,20.4
9,16,2100,19.200001
9,16,2200,18.6
9,16,2300,18.799999
9,17,0,19.200001
9,17,100,20.5
9,17,200,21.1
9,17,300,20.700001
9,17,400,21.700001
9,17,500,22.799999
9,17,600,21.9
9,17,700,21.700001
9,17,800,22.200001
9,17,900,20.5
9,17,1000,18.299999
9,17,1100,18.200001
9,17,1200,17.5
9,17,1300,17.299999
9,17,1400,16.299999
9,17,1500,15.5
9,17,1600,15.2
9,17,1700,14.9
9,17,1800,14.3
9,17,1900,14.3
9,17,2000,14.1
9,17,2100,14.7
9,17,2200,19.200001
9,17,2300,22.799999
9,18,0,24.4
9,18,100,25.200001
9,18,200,26
9,18,300,26.9
9,18,400,27.700001
9,18,500,27.200001
9,18,600,27.4
9,18,700,27
9,18,800,23.6
9,18,900,21.5
9,18,1000,20.200001
9,18,1100,18.799999
9,18,1200,18.200001
9,18,1300,18.200001
9,18,1400,17.799999
9,18,1500,17.700001
9,18,1600,17.9
9,18,1700,17.700001
9,18,1800,17.1
9,18,1900,17.1
9,18,2000,17.200001
9,18,2100,18.799999
9,18,2200,22.700001
9,18,2300,24.200001
9,19,0,25.6
9,19,100,26.200001
9,19,200,27.5
9,19,300,26.299999
9,19,400,28.299999
9,19,500,28.700001
9,19,600,28.4
9,19,700,26.1
9,19,800,23.799999
9,19,900,22
9,19,1000,20.1
9,19,1100,19.6
9,19,1200,18.4
9,19,1300,18
9,19,1400,17.5
9,19,1500,17.4
9,19,1600,18
9,19,1700,21
9,19,1800,20.700001
9,19,1900,21
9,19,2000,20.5
9,19,2100,20.700001
9,19,2200,21.700001
9,19,2300,22.6
9,20,0,23.6
9,20,100,25.4
9,20,200,25.6
9,20,300,26.299999
9,20,400,26.200001
9,20,500,26.1
9,20,600,26.4
9,20,700,25.6
9,20,800,23.4
9,20,900,24.299999
9,20,1000,23.9
9,20,1100,23.799999
9,20,1200,23.5
9,20,1300,23.5
9,20,1400,24
9,20,1500,25
9,20,1600,20.799999
9,20,1700,20.299999
9,20,1800,20.4
9,20,1900,20.4
9,20,2000,21.1
9,20,2100,20.4
9,20,2200,20.5
9,20,2300,21.799999
9,21,0,22
9,21,100,22.9
9,21,200,24.200001
9,21,300,24.5
9,21,400,26.1
9,21,500,25.700001
9,21,600,25.5
9,21,700,24.700001
9,21,800,23.1
9,21,900,21.9
9,21,1000,21.799999
9,21,1100,21.200001
9,21,1200,21.200001
9,21,1300,21.299999
9,21,1400,22
9,21,1500,22.200001
9,21,1600,22.1
9,21,1700,19
9,21,1800,18.4
9,21,1900,18.1
9,21,2000,18.1
9,21,2100,18.4
9,21,2200,19.299999
9,21,2300,21.1
9,22,0,23.4
9,22,100,25.799999
9,22,200,24.9
9,22,300,26.1
9,22,400,26
9,22,500,25.9
9,22,600,24.700001
9,22,700,23.6
9,22,800,22.5
9,22,900,21.1
9,22,1000,19.5
9,22,1100,19.299999
9,22,1200,18.5
9,22,1300,17.299999
9,22,1400,17.299999
9,22,1500,16.9
9,22,1600,16.700001
9,22,1700,16.6
9,22,1800,15.8
9,22,1900,15.6
9,22,2000,15.6
9,22,2100,17.4
9,22,2200,20.200001
9,22,2300,23.1
9,23,0,23.9
9,23,100,24.200001
9,23,200,24
9,23,300,25.5
9,23,400,25.299999
9,23,500,24.1
9,23,600,24.200001
9,23,700,22.9
9,23,800,21
9,23,900,19.299999
9,23,1000,17.9
9,23,1100,16.700001
9,23,1200,16.9
9,23,1300,16.299999
9,23,1400,15.3
9,23,1500,15.6
9,23,1600,14.3
9,23,1700,14.1
9,23,1800,13.7
9,23,1900,13.4
9,23,2000,13.7
9,23,2100,13.9
9,23,2200,17.6
9,23,2300,20.799999
9,24,0,23.6
9,24,100,24
9,24,200,24.700001
9,24,300,25.4
9,24,400,25.4
9,24,500,26.1
9,24,600,25.4
9,24,700,25.200001
9,24,800,22.200001
9,24,900,19.4
9,24,1000,17.799999
9,24,1100,17.6
9,24,1200,17.9
9,24,1300,17.200001
9,24,1400,18.6
9,24,1500,18.200001
9,24,1600,17.4
9,24,1700,19.4
9,24,1800,18.5
9,24,1900,18.799999
9,24,2000,18.1
9,24,2100,17.4
9,24,2200,20.299999
9,24,2300,22.9
9,25,0,22.700001
9,25,100,23.5
9,25,200,23.4
9,25,300,23.200001
9,25,400,22.9
9,25,500,22.799999
9,25,600,22.6
9,25,700,22.6
9,25,800,-50
9,25,900,21.1
9,25,1000,20.700001
9,25,1100,21.700001
9,25,1200,21.799999
9,25,1300,21
9,25,1400,21
9,25,1500,20.200001
9,25,1600,18.799999
9,25,1700,18.6
9,25,1800,18.6
9,25,1900,18.299999
9,25,2000,19.299999
9,25,2100,20
9,25,2200,20
9,25,2300,22.200001
9,26,0,22
9,26,100,23.5
9,26,200,24.1
9,26,300,23.9
9,26,400,24.299999
9,26,500,24
9,26,600,23.9
9,26,700,23.200001
9,26,800,21.700001
9,26,900,20.4
9,26,1000,19.9
9,26,1100,20.6
9,26,1200,22.1
9,26,1300,21.799999
9,26,1400,21
9,26,1500,20.799999
9,26,1600,20.200001
9,26,1700,20.1
9,26,1800,19.299999
9,26,1900,18.700001
9,26,2000,18.6
9,26,2100,19.700001
9,26,2200,20
9,26,2300,21.6
9,27,0,23.200001
9,27,100,23.799999
9,27,200,24.5
9,27,300,25.700001
9,27,400,25.700001
9,27,500,25.1
9,27,600,24.5
9,27,700,23.200001
9,27,800,21.6
9,27,900,21.1
9,27,1000,22.4
9,27,1100,22.6
9,27,1200,22.6
9,27,1300,21.9
9,27,1400,22
9,27,1500,21.200001
9,27,1600,19.700001
9,27,1700,20.200001
9,27,1800,20.4
9,27,1900,19.9
9,27,2000,20
9,27,2100,20.5
9,27,2200,20.299999
9,27,2300,21
9,28,0,22.1
9,28,100,23.200001
9,28,200,23.700001
9,28,300,24
9,28,400,24.1
